Fecha,Numero_horas_con_deambulacion,Numero_horas_estacionarias,Total_hrs_monitorizadas,Hrs_sin_registro,min_totales_en_movimiento,Total_min_de_ejercicio_diario,distancia_caminada_en_km,Numero_pasos_por_dia,FCr_promedio_diario,Gasto_calorico_activo,HRV_SDNN,FC_al_caminar_promedio_diario
2023-04-29,10.0,1.0,11.0,13.0,92.0,49.0,3.79647716,4651.0,49.0,1169.782,61.69474,90.5
2023-04-30,16.0,2.0,18.0,6.0,133.0,17.0,5.71683784,7184.0,46.0,1088.009,63.82543333333333,62.5
2023-05-01,3.0,1.0,4.0,20.0,16.0,11.0,1.6204479532999998,2087.3999999999996,58.0,405.4371,53.910349999999994,81.0
2023-05-02,16.0,1.0,17.0,7.0,176.0,125.69999999999999,6.746130962,8617.0,44.0,500.349,111.64628166666665,77.0
2023-05-03,16.0,0.0,16.0,8.0,144.0,111.0,6.40531161,8309.0,45.0,1721.619,77.70421666666667,84.0
2023-05-04,17.0,0.0,17.0,7.0,151.0,94.0,6.014798185,7455.0,43.0,563.579,69.604475,71.5
2023-05-05,15.0,3.0,18.0,6.0,167.0,102.0,7.46266172,9335.0,46.0,618.429,67.06793333333333,88.0
2023-05-06,14.0,2.0,16.0,8.0,206.0,88.0,7.19679393,9060.0,53.0,1807.985,47.07738333333333,77.0
2023-05-07,12.0,2.0,14.0,10.0,100.0,22.0,4.65753849,5812.0,47.0,463.654,45.99838333333333,77.0
2023-05-08,17.0,0.0,17.0,7.0,171.0,114.0,5.858126985,7550.0,43.0,520.672,72.8556,77.0
2023-05-09,14.0,0.0,14.0,10.0,150.0,108.0,5.074605825,9347.0,45.0,482.904,101.64195,84.0
2023-05-10,14.0,0.0,14.0,10.0,129.0,62.0,5.59746979,7166.0,48.0,1644.784,56.7081625,86.0
2023-05-11,16.0,1.0,17.0,7.0,128.0,96.0,4.87609546,6220.0,42.6598,513.858,74.65946666666667,74.5
2023-05-12,12.0,2.0,14.0,10.0,231.0,118.0,10.079563423,12037.699999999999,49.0,1153.962,44.706999999999994,90.0
2023-05-13,14.0,1.0,15.0,9.0,175.0,10.3,5.169666639,6675.0,48.0,1146.654,42.45988,84.0
2023-05-14,14.0,1.0,15.0,9.0,109.0,17.0,3.607840501,4620.0,47.0,1288.622,55.881924999999995,74.5
2023-05-15,15.0,2.0,17.0,7.0,168.0,118.0,6.71453191,8518.0,41.49794,992.335,102.44003333333335,57.0
2023-05-16,16.0,1.0,17.0,7.0,148.0,78.0,5.967522431,7701.0,46.0,502.993,57.44041428571428,75.0
2023-05-17,18.0,0.0,18.0,6.0,164.0,104.0,6.6467044930000005,8496.0,45.0,1118.807,64.56658571428571,62.0
2023-05-18,15.0,0.0,15.0,9.0,169.0,111.0,6.2611647285,7811.0,43.0,1359.06,53.63303333333334,76.0
2023-05-19,17.0,1.0,18.0,6.0,155.0,78.0,6.49213382,8281.0,47.0,975.468,66.80091111111112,84.0
2023-05-20,9.0,0.0,9.0,15.0,145.0,29.0,6.82749136,7919.0,47.0,979.327,47.48063333333334,68.0
2023-05-21,6.0,1.0,7.0,17.0,113.0,41.0,6.12461725,6591.0,58.7,934.157,37.554083999999996,155.0
2023-05-22,15.0,2.0,17.0,7.0,164.0,108.0,6.61662593,8363.0,49.0,774.835,81.00743333333334,95.0
2023-05-23,16.0,1.0,17.0,7.0,126.0,62.0,4.802303165,6093.0,49.0,1297.752,77.22521428571429,75.5
2023-05-24,12.0,1.0,13.0,11.0,97.0,26.0,4.57714704,5397.0,47.0,501.434,98.39028,76.0
2023-05-25,14.0,0.0,14.0,10.0,89.0,25.0,4.16455265,5308.0,46.0,1392.244,65.48514999999999,74.5
2023-05-26,18.0,0.0,18.0,6.0,160.0,70.0,6.40074381,8132.0,43.0,1287.07,55.0522,82.5
2023-05-27,10.0,0.0,10.0,14.0,208.0,61.0,9.2431013,11190.0,52.0,1171.49,48.15846666666667,110.5
2023-05-28,11.0,3.0,14.0,10.0,105.0,29.0,5.50309366,6325.0,53.0,783.834,68.16923333333334,88.75
2023-05-29,17.0,0.0,17.0,7.0,172.0,102.0,7.449370512,9545.0,44.0,789.118,71.74754,82.75
2023-05-30,15.0,1.0,16.0,8.0,159.0,79.0,5.714796201,7379.0,45.9452,522.257,76.38232,77.0
2023-05-31,14.0,2.0,16.0,8.0,158.0,98.0,4.8507651,6361.0,47.0,1189.054,50.396925,82.5
2023-06-01,15.0,0.0,15.0,9.0,177.0,84.0,7.858326261,9682.0,45.0,605.549,56.553039999999996,96.0
2023-06-02,16.0,2.0,18.0,6.0,129.0,20.0,4.6295418999999995,5922.0,45.8466,2083.86562,81.56197142857143,84.25
2023-06-03,15.0,1.0,16.0,8.0,208.0,76.0,7.691552123,9526.0,43.0,1045.809,76.44131428571428,84.25
2023-06-04,14.0,0.0,14.0,10.0,110.0,10.0,3.91444203,4958.0,45.0,830.374,74.94676666666666,75.25
2023-06-05,17.0,0.0,17.0,7.0,185.0,113.55000000000001,7.0446069344,8968.0,42.0,565.15,80.07038,82.75
2023-06-06,17.0,0.0,17.0,7.0,159.0,81.0,7.11836061,8980.0,40.0,591.179,70.3574,80.0
2023-06-07,17.0,1.0,18.0,6.0,154.0,81.0,6.20283699,8023.0,42.0,1452.257,63.94014,68.0
2023-06-08,13.0,3.0,16.0,8.0,117.0,13.0,3.80936144,4931.0,45.0,580.387,70.43207142857143,68.5
2023-06-09,7.0,2.0,9.0,15.0,69.0,70.0,3.59489141,4008.0,50.0,561.764,42.566768,94.25
2023-06-10,7.0,1.0,8.0,16.0,67.0,16.0,3.47669244,4101.0,51.42,679.183,54.1409,88.0
2023-06-11,5.0,1.0,6.0,18.0,19.0,11.0,1.4919785116999997,1803.4499999999998,46.0,199.40355,46.62030000000001,81.0
2023-06-12,17.0,0.0,17.0,7.0,183.0,100.0,7.693045972,9846.0,40.0,569.942,80.4874,80.0
2023-06-13,15.0,0.0,15.0,9.0,127.0,61.0,4.342710381,5439.0,40.0,462.142,76.77315714285714,62.0
2023-06-14,16.0,0.0,16.0,8.0,171.0,93.0,5.55387588,7070.0,41.1749,935.752,88.42828333333334,62.0
2023-06-15,16.0,0.0,16.0,8.0,146.0,56.0,5.27246124,6732.0,43.0,1118.289,60.51927142857143,77.5
2023-06-16,15.0,1.0,16.0,8.0,205.0,100.0,8.20079402402,10030.6,41.0,1201.509,76.3915,106.0
2023-06-17,17.0,2.0,19.0,5.0,112.0,16.0,5.202746044,6723.0,43.0,1034.162,67.24427777777777,77.5
2023-06-18,12.0,3.0,15.0,9.0,174.0,38.0,7.630796301,9009.0,45.0,689.228,50.30856,73.5
2023-06-19,16.0,0.0,16.0,8.0,181.0,96.0,6.949280151,8913.0,42.0,733.94,54.018719999999995,91.0
2023-06-20,15.0,0.0,15.0,9.0,154.0,73.0,5.98912942,7708.0,43.0,521.801,66.52985714285714,75.5
2023-06-21,15.0,1.0,16.0,8.0,151.0,110.0,5.328867749,6825.0,42.0,513.741,59.23367142857143,63.0
2023-06-22,15.0,2.0,17.0,7.0,95.0,23.0,4.40594228,5111.0,45.0,2025.062,75.65198571428571,70.5
2023-06-23,17.0,1.0,18.0,6.0,180.0,70.0,6.3185549309999995,8083.0,46.0,1216.037,62.91406666666666,73.5
2023-06-24,14.0,2.0,16.0,8.0,93.0,8.58,3.64504098,4668.0,45.6021,1064.698,75.9771,64.75
2023-06-25,14.0,0.0,14.0,10.0,100.0,15.0,4.30205679,5682.0,45.0,744.057,57.13511666666667,70.5
2023-06-26,17.0,0.0,17.0,7.0,182.0,104.0,6.79301316,8494.0,42.0,929.632,116.5887056666667,92.5
2023-06-27,15.0,1.0,16.0,8.0,201.0,87.0,5.89226447,7556.0,44.0,540.059,59.44192857142857,73.5
2023-06-28,16.0,0.0,16.0,8.0,167.0,81.0,6.153720892,7788.0,44.0,1422.202,73.04161666666667,81.0
2023-06-29,17.0,1.0,18.0,6.0,214.0,73.0,5.936742371,7501.0,44.0,653.417,77.2348125,78.0
2023-06-30,15.0,1.0,16.0,8.0,134.0,78.0,4.256852741,5411.0,45.0,409.489,54.034085714285716,75.5
2023-07-01,14.0,0.0,14.0,10.0,150.0,64.0,5.58402124,7169.0,52.0,2651.8871999999997,55.74378,82.0
2023-07-02,11.0,3.0,14.0,10.0,182.0,41.0,8.904812561,10473.0,45.0,623.232,60.6738,101.0
2023-07-03,8.0,0.0,8.0,16.0,136.0,101.0,7.49828141719,5782.0,46.1828,1396.519,80.893525,78.5
2023-07-04,15.0,0.0,15.0,9.0,170.0,77.0,6.2822038,7996.0,45.0,1449.6,92.4556,70.0
2023-07-05,17.0,1.0,18.0,6.0,168.0,94.0,6.340973184,8096.0,41.0,1244.348,99.36695000000002,66.0
2023-07-06,13.0,2.0,15.0,9.0,109.0,74.0,4.177942169,5218.0,47.0,447.744,62.82794,78.5
2023-07-07,18.0,0.0,18.0,6.0,179.0,101.0,7.23002107,9180.0,47.0,1851.109,61.0164625,83.0
2023-07-08,8.0,0.0,8.0,16.0,123.0,13.0,4.90142845,6069.0,56.099999999999994,365.459,59.76776666666667,131.0
2023-07-09,13.0,1.0,14.0,10.0,227.0,34.0,9.6527686223,11753.999999999998,51.0,1300.841,59.41931666666667,84.0
2023-07-10,16.0,0.0,16.0,8.0,190.0,108.0,6.35455188,8204.0,43.0,541.616,71.60364,78.5
2023-07-11,15.0,0.0,15.0,9.0,128.0,81.0,5.39455901,6746.0,42.0,489.852,72.874325,81.25
2023-07-12,17.0,1.0,18.0,6.0,151.0,72.0,5.816000221,7502.0,43.0,1681.138,85.39585,83.0
2023-07-13,14.0,1.0,15.0,9.0,128.0,77.0,4.402017886,5670.0,40.3,2174.072,106.713737,85.0
2023-07-14,15.0,2.0,17.0,7.0,148.0,83.0,5.39033302,6852.0,46.0,518.76,61.838800000000006,87.5
2023-07-15,15.0,1.0,16.0,8.0,162.0,33.0,6.96965632,8561.0,48.0,1637.45,56.574014285714284,99.0
2023-07-16,3.0,2.0,5.0,19.0,15.0,3.9,1.258415711,1310.7,45.0,140.4555,51.84795,74.0
2023-07-17,17.0,0.0,17.0,7.0,219.0,101.0,6.53521877,8343.0,42.0,1081.169,89.35926,91.0
2023-07-18,15.0,0.0,15.0,9.0,148.0,84.0,5.94789035,7556.0,44.0,535.401,88.73338333333334,85.0
2023-07-19,17.0,1.0,18.0,6.0,157.0,76.0,5.14928304,6618.0,44.0,1234.382,85.660975,65.0
2023-07-20,17.0,0.0,17.0,7.0,150.0,77.0,4.9555555192,6281.0,47.0,2232.156,68.61521428571429,79.25
2023-07-21,18.0,0.0,18.0,6.0,172.0,97.0,6.485813991,8370.0,47.0,564.447,48.82748972222222,82.0
2023-07-22,10.0,1.0,11.0,13.0,69.0,7.0,3.33688941,4211.0,47.0,328.272,63.75707142857143,72.0
2023-07-23,10.0,2.0,12.0,12.0,68.0,15.0,3.306250371,4253.0,46.0,1133.15,61.32426666666667,76.625
2023-07-24,10.0,5.0,15.0,9.0,121.0,79.0,3.85233106,4919.0,44.0,405.888,72.89291428571428,86.5
2023-07-25,14.0,1.0,15.0,9.0,177.0,108.0,7.06701782,8915.0,44.0,1513.51,66.90394,88.0
2023-07-26,17.0,0.0,17.0,7.0,182.0,80.0,7.35067258,9265.0,42.0,614.044,73.52239999999999,80.625
2023-07-27,17.0,1.0,18.0,6.0,148.0,53.0,4.850111751,6368.0,46.0,1342.779,81.18775,85.5
2023-07-28,16.0,3.0,19.0,5.0,170.0,71.0,6.72010755,8525.0,48.0,1010.619,62.882522222222214,95.5
2023-07-29,8.0,2.0,10.0,14.0,50.0,6.0,2.36033777,3030.0,49.0,246.74699999999999,51.136325,86.5
2023-07-30,7.0,2.0,9.0,15.0,31.0,6.0,2.84966258,2143.0,54.0,250.175,73.4571,76.0
2023-07-31,16.0,1.0,17.0,7.0,171.0,96.0,6.717283531,8648.0,42.0,511.611,66.08478333333333,89.0
2023-08-01,18.0,1.0,19.0,5.0,186.0,76.0,5.687793481,7357.0,46.4612,652.229,70.3411875,80.0
2023-08-02,17.0,1.0,18.0,6.0,145.0,85.0,5.301364861,6853.0,44.0,909.616,61.65681111111111,85.5
2023-08-03,14.0,3.0,17.0,7.0,131.0,76.0,5.69413226,7056.0,47.0,1038.164,73.0568875,84.75
2023-08-04,17.0,1.0,18.0,6.0,120.0,19.0,4.53757465,5800.0,46.0,927.861,81.09465,80.0
2023-08-05,12.0,4.0,16.0,8.0,63.0,21.0,3.13430164,3976.0,46.0,437.483,60.755725,83.0
2023-08-06,11.0,0.0,11.0,13.0,113.0,15.0,4.46517146,5745.0,47.0,434.4464,73.7131,78.5
2023-08-07,18.0,0.0,18.0,6.0,197.0,104.0,7.853033376999999,10309.0,45.0,598.917,57.15318,81.0
2023-08-08,16.0,0.0,16.0,8.0,189.0,115.69999999999999,5.825389491,11135.0,43.0,533.691,75.6542625,94.0
2023-08-09,16.0,1.0,17.0,7.0,195.0,79.0,5.75988477,7361.0,43.0,1525.655,67.86783333333334,73.0
2023-08-10,17.0,2.0,19.0,5.0,166.0,85.0,5.230909961,6637.0,42.0,1411.181,79.12364444444444,72.0
2023-08-11,14.0,4.0,18.0,6.0,145.0,94.0,5.790711663,7415.0,47.0,1457.8,51.3115375,85.0
2023-08-12,3.0,2.0,5.0,19.0,20.0,7.0,1.27779556,1589.8,54.0,793.379,60.69026666666667,97.0
2023-08-13,14.0,3.0,17.0,7.0,161.0,18.0,6.78757351,8731.0,46.0,1090.003,65.23387142857142,87.0
2023-08-14,16.0,0.0,16.0,8.0,203.0,108.0,7.302663221,9347.0,44.0,579.173,62.320433333333334,87.0
2023-08-15,16.0,2.0,18.0,6.0,150.0,72.0,5.23774776,6698.0,46.0,549.251,68.323325,80.0
2023-08-16,16.0,1.0,17.0,7.0,151.0,80.0,5.78049492,7545.0,46.0,1462.633,65.4890375,81.0
2023-08-17,15.0,2.0,17.0,7.0,155.0,56.0,5.453852892,7037.0,41.3,1550.2767999999999,78.8905,85.0
2023-08-18,16.0,2.0,18.0,6.0,157.0,71.0,5.577540118,7194.0,42.0,1289.53,72.5809625,80.75
2023-08-19,6.0,1.0,7.0,17.0,43.0,3.6,2.08846231,2670.0,54.0,827.41,59.59185,81.0
2023-08-20,7.0,1.0,8.0,16.0,54.0,5.0,1.7838943,2294.0,50.0,643.527,55.40463333333333,85.5
2023-08-21,15.0,0.0,15.0,9.0,185.0,96.0,6.328371983,8122.0,42.0,508.696,78.28953333333334,88.0
2023-08-22,18.0,1.0,19.0,5.0,173.0,68.0,5.99779842,7683.0,43.0,641.057,64.3934875,64.0
2023-08-23,16.0,0.0,16.0,8.0,176.0,81.0,5.62359884,7103.0,45.0,1253.908,54.59597142857143,86.0
2023-08-24,13.0,1.0,14.0,10.0,90.0,19.0,3.70798962,4354.0,43.0,1261.008,60.41816666666667,73.0
2023-08-25,12.0,2.0,14.0,10.0,93.0,13.0,3.2666544593,4143.0,47.0,892.89,42.2542,97.5
2023-08-26,8.0,4.0,12.0,12.0,109.0,13.0,3.893082991,5247.0,48.0,867.821,43.9207,91.0
2023-08-27,12.0,0.0,12.0,12.0,93.0,10.0,3.2281419,3973.0,50.0,767.104,63.27125,83.0
2023-08-28,15.0,2.0,17.0,7.0,155.0,85.0,5.45969966,7099.0,45.9898,877.941,61.885714285714286,86.0
2023-08-29,16.0,1.0,17.0,7.0,170.0,79.0,5.9793271,7568.0,44.0,536.753,60.15982857142858,86.75
2023-08-30,15.0,3.0,18.0,6.0,146.0,75.0,5.14964364,6600.0,44.0,496.635,65.91971428571428,80.0
2023-08-31,17.0,1.0,18.0,6.0,168.0,86.0,5.37135541,6834.0,44.0,1432.071,61.31191666666667,99.0
2023-09-01,6.0,1.0,7.0,17.0,86.0,52.0,3.1218749900000002,3976.0,52.0,825.902,60.15145,97.5
2023-09-02,6.0,1.0,7.0,17.0,54.0,5.87,3.12052243,3988.0,53.0,838.195,54.76941999999999,76.0
2023-09-03,13.0,4.0,17.0,7.0,138.0,34.0,6.298856282,7666.0,49.0,1114.061,72.35595555555557,84.875
2023-09-04,17.0,0.0,17.0,7.0,185.0,86.0,5.992078472,7631.0,45.0,948.675,72.924,88.5
2023-09-05,16.0,0.0,16.0,8.0,165.0,84.0,5.65894942,7177.0,48.0,554.45,65.61475,82.0
2023-09-06,17.0,0.0,17.0,7.0,187.0,77.0,6.225638311,7940.0,48.0,1501.304,66.55493750000001,87.5
2023-09-07,17.0,2.0,19.0,5.0,114.0,20.0,7.33265422107,5809.0,48.0,1595.4855,62.97381428571428,88.0
2023-09-08,10.0,1.0,11.0,13.0,134.0,92.0,4.495320981,5698.0,55.0,302.26800000000003,47.00076983333333,81.0
2023-09-09,10.0,0.0,10.0,14.0,137.0,77.0,4.88616425,6323.0,50.0,812.499,80.2397,80.5
2023-09-10,8.0,2.0,10.0,14.0,89.0,11.0,3.74212436,4511.0,50.0,958.099,71.05154999999999,94.0
2023-09-11,15.0,2.0,17.0,7.0,183.0,93.0,6.27907718,7989.0,43.0,509.435,104.77562400000001,52.0
2023-09-12,15.0,1.0,16.0,8.0,151.0,99.0,5.05544308,6487.0,44.0,1268.799,96.0253,75.0
2023-09-13,18.0,0.0,18.0,6.0,180.0,104.0,6.590820791,8408.0,46.0,634.347,56.421733333333336,93.0
2023-09-14,18.0,0.0,18.0,6.0,169.0,77.0,5.51292757,7074.0,45.0,1216.979,79.39812857142856,93.0
2023-09-15,7.0,0.0,7.0,17.0,127.0,74.0,2.800798941,3685.0,60.71,1017.531,82.44245000000001,83.5
2023-09-16,10.0,2.0,12.0,12.0,94.0,9.0,2.81291462,3692.0,47.0,1212.678,51.29965,76.5
2023-09-17,13.0,2.0,15.0,9.0,66.0,19.0,3.064821101,3893.0,48.0,793.736,59.91386,83.5
2023-09-18,8.0,0.0,8.0,16.0,60.0,10.0,2.33237643,3015.0,47.0,259.93496,68.174375,79.0
2023-09-19,15.0,1.0,16.0,8.0,154.0,79.0,5.640649791,7238.0,46.0,499.454,54.729600000000005,88.0
2023-09-20,18.0,0.0,18.0,6.0,148.0,104.0,5.69026253,7396.0,45.0,1215.032,67.01581666666667,82.5
2023-09-21,17.0,0.0,17.0,7.0,174.0,93.0,6.549940761,8459.12,44.0,559.685,60.64537142857143,81.0
2023-09-22,15.0,1.0,16.0,8.0,152.0,86.0,5.510722994,7126.0,45.0,793.928,82.2002142857143,88.5
2023-09-23,12.0,2.0,14.0,10.0,103.0,14.0,3.116561342,4035.0,47.0,381.492,72.971125,84.0
2023-09-24,7.0,0.0,7.0,17.0,47.0,8.0,1.8024378764,2209.75,60.0,569.393,47.82805,92.0
2023-09-25,16.0,1.0,17.0,7.0,163.0,94.0,5.626271981,7226.0,41.0,787.253,83.81195,85.0
2023-09-26,14.0,3.0,17.0,7.0,139.0,91.0,5.004736112,6454.0,41.0,1172.606,80.0248,74.0
2023-09-27,14.0,2.0,16.0,8.0,106.0,59.0,4.655506871,6019.0,41.0,500.416,70.8711111111111,61.0
2023-09-28,16.0,2.0,18.0,6.0,168.0,81.0,5.625261971,7077.0,42.0,1111.153,73.89041428571429,70.0
2023-09-29,14.0,4.0,18.0,6.0,113.0,59.0,4.468090651,5819.0,42.0,1329.521,64.77988571428571,82.0
2023-09-30,12.0,2.0,14.0,10.0,48.0,10.0,2.28896407,2902.0,46.0,926.464,56.624025,68.0
2023-10-01,11.0,4.0,15.0,9.0,102.0,11.0,4.787277261,6176.0,43.0,463.492,66.36703333333334,73.0
2023-10-02,13.0,3.0,16.0,8.0,178.0,92.0,6.85212195,8855.0,42.0,909.644,75.84858571428572,81.0
2023-10-03,16.0,1.0,17.0,7.0,141.0,94.0,5.08491402,6541.0,40.0,507.971,81.069825,87.0
2023-10-04,16.0,1.0,17.0,7.0,138.0,85.0,5.38191371,6927.0,44.0,1187.415,68.6956,62.0
2023-10-05,16.0,1.0,17.0,7.0,142.0,66.0,4.9213131,6326.0,44.0,1006.358,60.968537500000004,80.0
2023-10-06,16.0,2.0,18.0,6.0,147.0,79.0,5.193989012,6763.0,47.0,1014.349,63.789125,75.0
2023-10-07,15.0,0.0,15.0,9.0,270.0,45.0,11.885363076699997,14005.099999999997,40.0,888.836,54.4463,73.0
2023-10-08,6.0,4.0,10.0,14.0,18.0,7.0,0.952655339,1220.2,44.0,606.4590000000001,62.24195,75.0
2023-10-09,11.0,4.0,15.0,9.0,147.0,83.0,5.185074078,6833.0,40.0,425.567,68.09747999999999,80.0
2023-10-10,18.0,0.0,18.0,6.0,140.0,58.0,4.639773962,6157.0,41.0,543.338,71.52896666666668,61.0
2023-10-11,15.0,2.0,17.0,7.0,138.0,81.0,5.03785773,6544.0,43.0,1133.583,56.009142857142855,65.0
2023-10-12,16.0,0.0,16.0,8.0,140.0,70.0,4.306987603,5585.0,44.0,1074.878,69.18208333333332,86.0
2023-10-13,12.0,2.0,14.0,10.0,130.0,35.0,4.95027176,6320.0,42.0,1271.074,90.35575714285713,90.0
2023-10-14,4.0,2.0,6.0,18.0,19.0,7.0,0.9552940799999999,1251.0,50.0,153.3005,62.84153333333333,101.0
2023-10-15,11.0,1.0,12.0,12.0,226.0,37.0,9.21710484,10986.0,54.0,1576.017,48.398375,69.0
2023-10-16,18.0,0.0,18.0,6.0,168.0,94.0,7.04697054,9019.0,45.0,575.218,53.008657142857146,80.0
2023-10-17,17.0,0.0,17.0,7.0,176.0,90.0,7.121130753,9254.0,44.0,581.009,94.35369333333334,85.0
2023-10-18,14.0,2.0,16.0,8.0,144.0,76.0,5.506579378,7217.0,47.0,1171.375,75.60501111111111,72.0
2023-10-19,14.0,1.0,15.0,9.0,164.0,87.0,5.946357842,7681.0,44.0,844.174,84.78546,76.0
2023-10-20,15.0,2.0,17.0,7.0,122.0,18.0,5.188516701,6746.0,47.0,1297.806,76.94728571428571,89.5
2023-10-21,9.0,2.0,11.0,13.0,74.0,9.0,3.43521942,4397.0,45.0,265.398,67.55069999999999,75.0
2023-10-22,5.0,0.0,5.0,19.0,67.0,7.0,2.99041342,3884.0,49.0,592.07,40.1474,71.0
2023-10-23,8.0,0.0,8.0,16.0,92.0,72.0,3.09200517,3951.0,54.0,184.881,45.44865,91.0
2023-10-24,18.0,1.0,19.0,5.0,170.0,87.0,6.226157308,8256.0,45.0,587.825,58.618233333333336,80.0
2023-10-25,14.0,1.0,15.0,9.0,145.0,82.0,4.783517826,6216.0,48.0,1771.3890999999999,70.60358333333333,79.0
2023-10-26,16.0,1.0,17.0,7.0,134.0,64.0,4.94820589,6455.0,48.0,538.8870000000001,56.306844444444444,69.0
2023-10-27,16.0,1.0,17.0,7.0,157.0,83.0,7.000946969,8983.0,47.0,1099.549,55.11935555555556,81.0
2023-10-28,10.0,1.0,11.0,13.0,193.0,34.0,7.914526700000001,9015.0,61.59649999999999,926.086,39.612337499999995,148.0
2023-10-29,8.0,1.0,9.0,15.0,74.0,21.0,3.84042462,4438.0,56.0,887.223,56.04236666666666,143.0
2023-10-30,16.0,0.0,16.0,8.0,172.0,98.19999999999999,6.478500801,8484.0,42.0,829.557,92.23096666666667,84.0
2023-10-31,16.0,1.0,17.0,7.0,171.0,77.0,4.89554492,6284.0,44.0,559.244,77.205825,89.0
2023-11-01,15.0,2.0,17.0,7.0,160.0,85.0,5.75944273,7511.0,46.0,1403.733,57.24871666666667,84.0
2023-11-02,18.0,0.0,18.0,6.0,164.0,74.0,5.595198043,7056.0,44.0,1120.693,64.4809625,90.5
2023-11-03,6.0,0.0,6.0,18.0,61.0,72.0,2.0166975407,2563.2799999999997,54.0,734.242,52.5363,82.0
2023-11-04,11.0,0.0,11.0,13.0,75.0,4.87,3.0380457499999998,4075.0,50.0,834.169,74.29738333333334,75.5
2023-11-05,13.0,3.0,16.0,8.0,125.0,17.0,6.03570747,7422.0,51.0,549.707,48.6669,87.0
2023-11-06,14.0,0.0,14.0,10.0,103.0,16.0,3.37355853,4476.0,41.277646,1057.785,92.76250709523812,68.0
2023-11-07,15.0,1.0,16.0,8.0,204.0,104.0,5.75216372,7568.0,46.0,550.054,77.26456666666667,95.0
2023-11-08,16.0,0.0,16.0,8.0,169.0,93.0,6.054833924,7920.0,48.0,1354.852,59.360549999999996,82.0
2023-11-09,16.0,0.0,16.0,8.0,192.0,77.0,5.696712292,7420.0,48.0,1090.573,67.74058333333333,107.5
2023-11-10,16.0,1.0,17.0,7.0,248.0,36.0,9.810248397,12299.59,50.0,1316.045,59.93431428571428,78.5
2023-11-11,8.0,4.0,12.0,12.0,79.0,7.0,3.3030457099999997,4266.0,45.0,652.184,44.1904,77.0
2023-11-12,9.0,0.0,9.0,15.0,188.0,38.0,7.94946714,8932.0,60.970000000000006,1223.882,57.712275000000005,82.0
2023-11-13,16.0,1.0,17.0,7.0,190.0,96.0,5.4315142,7093.0,47.0,578.439,79.01684285714285,77.0
2023-11-14,15.0,1.0,16.0,8.0,171.0,79.0,4.967837137,6549.0,47.0,527.108,70.547875,91.5
2023-11-15,15.0,0.0,15.0,9.0,150.0,86.0,5.4295364,6955.0,47.0,1330.698,44.31698571428571,69.5
2023-11-16,15.0,2.0,17.0,7.0,153.0,80.0,4.36357827,5561.0,46.0,517.308,55.6977,88.5
2023-11-17,17.0,1.0,18.0,6.0,105.0,21.0,5.161534,6741.0,42.0,1654.56,66.1263375,63.5
2023-11-18,12.0,7.0,19.0,5.0,188.0,16.0,5.409417251,7114.0,46.0,540.983,49.0800625,68.5
2023-11-19,13.0,1.0,14.0,10.0,205.0,12.0,8.210900061,10837.0,45.0,1666.7872,71.69531428571429,69.0
2023-11-20,10.0,7.0,17.0,7.0,84.0,15.0,3.512054681,4425.0,47.0,411.64232000000004,63.8841,87.0
2023-11-21,14.0,0.0,14.0,10.0,172.0,91.0,6.43957348,8236.0,47.0,493.156,73.50096,64.5
2023-11-22,15.0,1.0,16.0,8.0,153.0,72.0,4.43705498,5707.0,43.0,1180.1390000000001,59.92597142857143,64.0
2023-11-23,15.0,1.0,16.0,8.0,169.0,87.0,5.134657165,6613.0,47.0,1664.217,68.57780000000001,69.0
2023-11-24,14.0,4.0,18.0,6.0,163.0,85.0,5.98094355,7731.0,46.0,522.164,69.68226666666666,83.5
2023-11-25,8.0,1.0,9.0,15.0,64.0,9.0,2.95950003,3793.0,56.0,570.12,50.295159999999996,92.0
2023-11-26,14.0,3.0,17.0,7.0,254.0,46.0,10.20468833894,11995.0,53.0,1064.927,60.809828571428575,109.0
2023-11-27,14.0,1.0,15.0,9.0,213.0,108.42,7.03526735,9057.0,46.0,545.066,54.54058333333333,80.0
2023-11-28,16.0,0.0,16.0,8.0,172.0,81.0,4.8342352,6383.0,45.0,526.235,60.62208571428572,82.0
2023-11-29,16.0,0.0,16.0,8.0,151.0,94.0,5.7356881699999995,7576.0,46.0,1104.665,42.72281985714285,95.0
2023-11-30,15.0,1.0,16.0,8.0,187.0,107.0,6.43154575,8265.0,44.0,1039.283,64.81247142857143,92.0
2023-12-01,13.0,3.0,16.0,8.0,90.0,13.0,4.045458461,5213.0,48.0,1073.348,67.83472857142857,85.0
2023-12-02,13.0,0.0,13.0,11.0,156.0,64.0,4.82189909,6192.0,53.0,784.605,50.55535,87.0
2023-12-03,8.0,1.0,9.0,15.0,41.0,6.0,0.995003349,1271.5,59.8,218.49880000000002,53.0095,87.0
2023-12-04,17.0,0.0,17.0,7.0,194.0,110.0,6.29820313,8201.0,46.0,515.8870000000001,67.32261666666666,70.0
2023-12-05,16.0,2.0,18.0,6.0,178.0,92.0,4.56513933,5906.0,47.0,490.383,54.205157142857146,91.0
2023-12-06,18.0,0.0,18.0,6.0,197.0,79.0,5.80346312,7550.0,48.0,1328.926,59.2451,95.0
2023-12-07,15.0,0.0,15.0,9.0,164.0,130.89999999999998,8.4763457823,7174.0,50.0,1095.011,65.06296666666667,77.5
